buildA,buildB,labelA,labelB,seedIndex,seed,winner,durationSeconds,timeout,hpA,hpB
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,5,2849677812,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,6,2900010669,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,7,2883233050,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,8,2665124003,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,9,2648346384,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,10,2938302536,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,11,2955080155,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,12,2971857774,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,13,2988635393,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,14,3005413012,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,15,3022190631,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,16,3038968250,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,17,3055745869,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,18,2804081584,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,19,2820859203,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,20,556425091,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,21,539647472,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,22,589980329,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,23,573202710,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,24,623535567,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,25,606757948,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,26,657090805,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,27,640313186,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,28,690646043,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,29,673868424,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,30,992496090,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,31,1009273709,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,32,958940852,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,33,975718471,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,34,925385614,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,35,942163233,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,36,891830376,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,37,908607995,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,38,858275138,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,39,875052757,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,40,2905585941,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,41,2888808322,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,42,2872030703,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,43,2855253084,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,44,2838475465,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,45,2821697846,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,46,2804920227,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,47,2788142608,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,48,3039806893,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,49,3023029274,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,50,657237900,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,51,674015519,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,52,690793138,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,53,707570757,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,54,590127424,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,55,606905043,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,56,623682662,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,57,640460281,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,58,791458852,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,59,808236471,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,60,3107211559,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,61,3090433940,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,62,3140766797,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,63,3123989178,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,64,3040101083,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,65,3023323464,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,66,3073656321,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,67,3056878702,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,68,2972990607,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,69,2956212988,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,70,3006398750,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,71,3023176369,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,72,2972843512,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,73,2989621131,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,74,3073509226,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,75,3090286845,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,76,3039953988,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,77,3056731607,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,78,2872177798,a,13.45,false,0,0
brawler-base,brawler-common-build,Brawler base,Brawler common Power-Ups,79,2888955417,a,13.45,false,0,0
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,0,3350226873,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,1,3333449254,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,2,3316671635,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,3,3299894016,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,4,3417337349,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,5,3400559730,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,6,3383782111,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,7,3367004492,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,8,3484447825,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,9,3467670206,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,10,3719345314,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,11,3736122933,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,12,3685790076,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,13,3702567695,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,14,3652234838,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,15,3669012457,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,16,3618679600,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,17,3635457219,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,18,3853566266,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,19,3870343885,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,20,3618532505,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,21,3601754886,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,22,3584977267,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,23,3568199648,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,24,3685642981,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,25,3668865362,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,26,3652087743,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,27,3635310124,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,28,3752753457,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,29,3735975838,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,30,3517719696,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,31,3534497315,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,32,3551274934,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,33,3568052553,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,34,3584830172,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,35,3601607791,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,36,3618385410,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,37,3635163029,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,38,3651940648,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,39,3668718267,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,40,3686628719,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,41,3669851100,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,42,3720183957,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,43,3703406338,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,44,3619518243,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,45,3602740624,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,46,3653073481,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,47,3636295862,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,48,3820849671,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,49,3804072052,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,50,1438280678,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,51,1455058297,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,52,1404725440,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,53,1421503059,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,54,1505391154,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,55,1522168773,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,56,1471835916,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,57,1488613535,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,58,1572501630,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,59,1589279249,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,60,1874351677,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,61,1857574058,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,62,1840796439,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,63,1824018820,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,64,1807241201,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,65,1790463582,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,66,1773685963,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,67,1756908344,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,68,1740130725,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,69,1723353106,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,70,1773538868,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,71,1790316487,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,72,1807094106,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,73,1823871725,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,74,1706428392,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,75,1723206011,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,76,1739983630,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,77,1756761249,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,78,1639317916,b,13.15,false,0,27
brawler-base,gunner-common-build,Brawler base,Gunner common Power-Ups,79,1656095535,b,13.15,false,0,27
longshot-base,brawler-base,Longshot base,Brawler base,0,1177972539,a,13.85,false,243,0
longshot-base,brawler-base,Longshot base,Brawler base,1,1161194920,a,13.85,false,243,0
longshot-base,brawler-base,Longshot base,Brawler base,2,1211527777,a,13.85,false,243,0
longshot-base,brawler-base,Longshot base,Brawler base,3,1194750158,a,13.85,false,243,0
longshot-base,brawler-base,Longshot base,Brawler base,4,1245083015,a,13.85,false,243,0
longshot-base,brawler-base,Longshot base,Brawler base,5,1228305396,a,13.85,false,243,0
longshot-base,brawler-base,Longshot base,Brawler base,6,1278638253,a,13.85,false,243,0
longshot-base,brawler-base,Longshot base,Brawler base,7,1261860634,a,13.85,false,243,0
longshot-base,brawler-base,Longshot base,Brawler base,8,1043751587,a,13.85,false,243,0
longshot-base,brawler-base,Longshot base,Brawler base,9,1026973968,a,13.85,false,243,0
longshot-base,brawler-base,Longshot base,Brawler base,10,2360247880,a,13.85,false,243,0
longshot-base,brawler-base,Longshot base,Brawler base,11,2377025499,a,13.85,false,243,0
longshot-base,brawler-base,Longshot base,Brawler base,12,2393803118,a,13.85,false,243,0
longshot-base,brawler-base,Longshot base,Brawler base,13,2410580737,a,13.85,false,243,0
longshot-base,brawler-base,Longshot base,Brawler base,14,2427358356,a,13.85,false,243,0
longshot-base,brawler-base,Longshot base,Brawler base,15,2444135975,a,13.85,false,243,0
longshot-base,brawler-base,Longshot base,Brawler base,16,2460913594,a,13.85,false,243,0
longshot-base,brawler-base,Longshot base,Brawler base,17,2477691213,a,13.85,false,243,0
longshot-base,brawler-base,Longshot base,Brawler base,18,2226026928,a,13.85,false,243,0
longshot-base,brawler-base,Longshot base,Brawler base,19,2242804547,a,13.85,false,243,0
longshot-base,brawler-base,Longshot base,Brawler base,20,4273337731,a,13.85,false,243,0
longshot-base,brawler-base,Longshot base,Brawler base,21,4256560112,a,13.85,false,243,0
longshot-base,brawler-base,Longshot base,Brawler base,22,11925673,a,13.85,false,243,0
