targetBuild,opponentBuild,targetLabel,opponentLabel,orientation,seedIndex,seed,targetWon,winner,durationSeconds,timeout,hpA,hpB
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-a,58,2425521067,false,b,14.05,false,0,5
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-b,58,333488420,false,a,13.8,false,5,0
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-a,59,2408743448,false,b,14.05,false,0,5
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-b,59,350266039,false,a,13.8,false,5,0
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-a,60,378210264,false,b,14.05,false,0,5
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-b,60,2649241127,false,a,13.8,false,5,0
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-a,61,394987883,false,b,14.05,false,0,5
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-b,61,2632463508,false,a,13.8,false,5,0
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-a,62,411765502,false,b,14.05,false,0,5
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-b,62,2682796365,false,a,13.8,false,5,0
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-a,63,428543121,false,b,14.05,false,0,5
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-b,63,2666018746,false,a,13.8,false,5,0
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-a,64,445320740,false,b,14.05,false,0,5
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-b,64,2582130651,false,a,13.8,false,5,0
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-a,65,462098359,false,b,14.05,false,0,5
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-b,65,2565353032,false,a,13.8,false,5,0
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-a,66,478875978,false,b,14.05,false,0,5
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-b,66,2615685889,false,a,13.8,false,5,0
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-a,67,495653597,false,b,14.05,false,0,5
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-b,67,2598908270,false,a,13.8,false,5,0
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-a,68,243989312,false,b,14.05,false,0,5
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-b,68,2515020175,false,a,13.8,false,5,0
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-a,69,260766931,false,b,14.05,false,0,5
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-b,69,2498242556,false,a,13.8,false,5,0
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-a,70,2626558305,false,b,14.05,false,0,5
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-b,70,2548428318,false,a,13.8,false,5,0
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-a,71,2609780686,false,b,14.05,false,0,5
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-b,71,2565205937,false,a,13.8,false,5,0
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-a,72,2593003067,false,b,14.05,false,0,5
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-b,72,2514873080,false,a,13.8,false,5,0
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-a,73,2576225448,false,b,14.05,false,0,5
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-b,73,2531650699,false,a,13.8,false,5,0
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-a,74,2693668781,false,b,14.05,false,0,5
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-b,74,2615538794,false,a,13.8,false,5,0
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-a,75,2676891162,false,b,14.05,false,0,5
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-b,75,2632316413,false,a,13.8,false,5,0
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-a,76,2660113543,false,b,14.05,false,0,5
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-b,76,2581983556,false,a,13.8,false,5,0
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-a,77,2643335924,false,b,14.05,false,0,5
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-b,77,2598761175,false,a,13.8,false,5,0
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-a,78,2492337353,false,b,14.05,false,0,5
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-b,78,2414207366,false,a,13.8,false,5,0
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-a,79,2475559734,false,b,14.05,false,0,5
brawler-common-build,mage-base,Brawler common Power-Ups,Mage base,target-b,79,2430984985,false,a,13.8,false,5,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,0,2315186086,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,0,3873117399,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,1,2331963705,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,1,3856339780,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,2,2281630848,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,2,3906672637,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,3,2298408467,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,3,3889895018,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,4,2382296562,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,4,3806006923,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,5,2399074181,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,5,3789229304,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,6,2348741324,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,6,3839562161,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,7,2365518943,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,7,3822784542,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,8,2449407038,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,8,3738896447,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,9,2466184657,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,9,3722118828,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,10,3629478187,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,10,1272946588,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,11,3612700568,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,11,1289724207,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,12,3663033425,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,12,1306501826,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,13,3646255806,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,13,1323279445,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,14,3696588663,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,14,1205836112,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,15,3679811044,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,15,1222613731,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,16,3730143901,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,16,1239391350,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,17,3713366282,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,17,1256168969,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,18,3495257235,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,18,1407167540,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,19,3478479616,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,19,1423945159,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,20,3327039760,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,20,1575385015,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,21,3343817379,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,21,1558607396,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,22,3360594998,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,22,1608940253,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,23,3377372617,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,23,1592162634,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,24,3394150236,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,24,1508274539,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,25,3410927855,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,25,1491496920,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,26,3427705474,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,26,1541829777,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,27,3444483093,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,27,1525052158,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,28,3461260712,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,28,1441164063,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,29,3478038331,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,29,1424386444,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,30,3427852569,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,30,1474572206,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,31,3411074950,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,31,1491349825,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,32,3394297331,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,32,1441016968,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,33,3377519712,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,33,1457794587,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,34,3494963045,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,34,1541682682,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,35,3478185426,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,35,1558460301,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,36,3461407807,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,36,1508127444,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,37,3444630188,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,37,1524905063,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,38,3562073521,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,38,1340351254,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,39,3545295902,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,39,1357128873,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,40,1247600742,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,40,3654824033,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,41,1264378361,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,41,3638046414,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,42,1214045504,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,42,3621268795,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,43,1230823123,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,43,3604491176,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,44,1314711218,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,44,3721934509,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,45,1331488837,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,45,3705156890,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,46,1281155980,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,46,3688379271,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,47,1297933599,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,47,3671601652,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,48,1381821694,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,48,3520603081,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,49,1398599313,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,49,3503825462,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,50,3495948783,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,50,1406475992,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,51,3479171164,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,51,1423253611,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,52,3529504021,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,52,1440031230,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,53,3512726402,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,53,1456808849,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,54,3428838307,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,54,1473586468,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,55,3412060688,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,55,1490364087,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,56,3462393545,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,56,1507141706,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,57,3445615926,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,57,1523919325,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,58,3630169735,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,58,1272255040,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,59,3613392116,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,59,1289032659,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,60,1582858932,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,60,3319565843,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,61,1599636551,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,61,3302788224,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,62,1616414170,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,62,3353121081,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,63,1633191789,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,63,3336343462,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,64,1515748456,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,64,3386676319,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,65,1532526075,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,65,3369898700,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,66,1549303694,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,66,3420231557,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,67,1566081313,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,67,3403453938,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,68,1448637980,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,68,3453786795,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,69,1465415599,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,69,3437009176,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,70,1683671741,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,70,3755636842,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,71,1666894122,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,71,3772414461,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,72,1650116503,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,72,3722081604,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,73,1633338884,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,73,3738859223,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,74,1616561265,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,74,3688526366,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,75,1599783646,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,75,3705303985,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,76,1583006027,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,76,3654971128,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,77,1566228408,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,77,3671748747,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,78,1549450789,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,78,3621415890,false,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-a,79,1532673170,true,a,13.45,false,0,0
brawler-common-build,brawler-common-build,Brawler common Power-Ups,Brawler common Power-Ups,target-b,79,3638193509,false,a,13.45,false,0,0
brawler-common-build,gunner-common-build,Brawler common Power-Ups,Gunner common Power-Ups,target-a,0,1526577128,false,b,13.1,false,0,37
brawler-common-build,gunner-common-build,Brawler common Power-Ups,Gunner common Power-Ups,target-b,0,4237136781,true,b,14.85,false,0,4
brawler-common-build,gunner-common-build,Brawler common Power-Ups,Gunner common Power-Ups,target-a,1,1543354747,false,b,13.1,false,0,37
brawler-common-build,gunner-common-build,Brawler common Power-Ups,Gunner common Power-Ups,target-b,1,4220359162,true,b,14.85,false,0,4
brawler-common-build,gunner-common-build,Brawler common Power-Ups,Gunner common Power-Ups,target-a,2,1560132366,false,b,13.1,false,0,37
brawler-common-build,gunner-common-build,Brawler common Power-Ups,Gunner common Power-Ups,target-b,2,4203581543,true,b,14.85,false,0,4
brawler-common-build,gunner-common-build,Brawler common Power-Ups,Gunner common Power-Ups,target-a,3,1576909985,false,b,13.1,false,0,37
brawler-common-build,gunner-common-build,Brawler common Power-Ups,Gunner common Power-Ups,target-b,3,4186803924,true,b,14.85,false,0,4
brawler-common-build,gunner-common-build,Brawler common Power-Ups,Gunner common Power-Ups,target-a,4,1593687604,false,b,13.1,false,0,37
brawler-common-build,gunner-common-build,Brawler common Power-Ups,Gunner common Power-Ups,target-b,4,4170026305,true,b,14.85,false,0,4
brawler-common-build,gunner-common-build,Brawler common Power-Ups,Gunner common Power-Ups,target-a,5,1610465223,false,b,13.1,false,0,37
brawler-common-build,gunner-common-build,Brawler common Power-Ups,Gunner common Power-Ups,target-b,5,4153248686,true,b,14.85,false,0,4
brawler-common-build,gunner-common-build,Brawler common Power-Ups,Gunner common Power-Ups,target-a,6,1627242842,false,b,13.1,false,0,37
brawler-common-build,gunner-common-build,Brawler common Power-Ups,Gunner common Power-Ups,target-b,6,4136471067,true,b,14.85,false,0,4
brawler-common-build,gunner-common-build,Brawler common Power-Ups,Gunner common Power-Ups,target-a,7,1644020461,false,b,13.1,false,0,37
brawler-common-build,gunner-common-build,Brawler common Power-Ups,Gunner common Power-Ups,target-b,7,4119693448,true,b,14.85,false,0,4
brawler-common-build,gunner-common-build,Brawler common Power-Ups,Gunner common Power-Ups,target-a,8,1392356176,false,b,13.1,false,0,37
